3.569055779638592441e-01,1.704302656422817197e+00,5.204442067325768306e+00,-2.310181695189313267e+00,5.383264966740071156e-01,4.156252218137237442e-01,6.015189035931141071e+00,1.103476627005275823e+00,1.075556626853910291e+00,1.383333333333333304e+00,4.831981317745922766e+00,-3.006856540962246971e+00,-9.017937665447361084e+00,4.523771595146831859e-02,2.726093827819462412e+00
5.012447636534931306e+00,1.704302656422817419e+00,5.204442067325768306e+00,-1.733399941539928601e+00,2.157827752950847167e+00,-1.352660112002527004e+00,4.387479458907185048e+00,1.103476627005276045e+00,1.075556626853910291e+00,3.333333333333333287e-02,4.920803934337611096e+00,-3.006856540962246971e+00,-8.711872157670704553e+00,-4.080409733935458916e-01,2.291156721819553876e+00
1.545600810231112954e+00,1.704302656422817419e+00,5.204442067325768306e+00,-1.205631921095394965e+00,1.072306003820159725e+00,5.850558918717638779e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.902132492138740361e+00,1.704302656422817197e+00,5.204442067325768306e+00,-7.368532151390005946e-01,7.961840314464887491e-01,-1.413570891841949395e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.950752287718298783e-01,1.704302656422817419e+00,5.204442067325768306e+00,-2.859244222267484647e-01,7.178881305740704155e-01,5.471702515906897712e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.389442205442158240e+00,1.704302656422817419e+00,5.204442067325768306e+00,-1.353103145977707089e-01,7.747788116825994609e-02,1.787008894739932352e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.746616692319825859e+00,2.558990580985343044e+00,6.192651081472135388e+00,-2.590448685259636452e-01,-1.762040683762938098e+00,-1.078592127568945180e+00,1.104028082154933088e-01,1.482957054955513998e+00,1.078490127388330500e+00,9.816666666666666430e+00,5.314315003688145467e+00,-3.941795417043815419e+00,-7.870456731192541966e+00,-8.696093414791267184e-02,1.459841985894968497e+00
4.406202277915366672e+00,2.558990580985343044e+00,6.192651081472134500e+00,-7.406036414467779272e-01,-2.465878372073298408e+00,8.798019993209353906e-01,5.053247279941264658e+00,1.482957054955513998e+00,1.078490127388330500e+00,8.383333333333332860e+00,5.307123061206141301e+00,-3.941795417043815419e+00,-8.726641603107907486e+00,3.286072346307025160e-01,2.160542970175705069e+00
2.950840825397038181e+00,2.558990580985343044e+00,6.192651081472134500e+00,-1.205286379494056259e+00,-6.733361595365677799e-01,1.824265833464683295e+00,3.597957189827522662e+00,1.482957054955514220e+00,1.078490127388330500e+00,6.983333333333333393e+00,5.230392336613912008e+00,-3.941795417043815419e+00,-8.824142411538590025e+00,3.701326776123265438e-01,2.253081302455742563e+00
1.782915701448665402e+00,2.558990580985342600e+00,6.192651081472134500e+00,-1.206758412947702697e+00,-6.735903015269260052e-01,1.838194966363047245e+00,2.430042480036869179e+00,1.482957054955513998e+00,1.078490127388330500e+00,5.500000000000000000e+00,5.342245758710680192e+00,-3.941795417043815419e+00,-8.824142411538590025e+00,3.701326776123265438e-01,2.253081302455742563e+00
6.724661068473487546e-01,2.558990580985342600e+00,6.192651081472133612e+00,-1.205291922630397083e+00,-6.870438877187368121e-01,1.836353234341297824e+00,1.319603416598338796e+00,1.482957054955513998e+00,1.078490127388330500e+00,4.000000000000000000e+00,5.120143125952630214e+00,-3.941795417043815419e+00,-8.824142411538590025e+00,3.701326776123265438e-01,2.253081302455742563e+00
5.787727666313009500e+00,2.558990580985343044e+00,6.192651081472134500e+00,-1.205085751524811455e+00,-6.553450894698115148e-01,1.841071859581194348e+00,1.516900829858149891e-01,1.482957054955513776e+00,1.078490127388330944e+00,2.516666666666666607e+00,5.307903325897489921e+00,-3.941795417043815419e+00,-8.824142411538590025e+00,3.701326776123265438e-01,2.253081302455742563e+00
3.872631423502306713e+00,2.558990580985343044e+00,6.192651081472134500e+00,-1.206173760437625697e+00,-6.631963588090397099e-01,1.833494897211852326e+00,4.519788040242861626e+00,1.482957054955513554e+00,1.078490127388331166e+00,1.250000000000000000e+00,5.142273741751635541e+00,-3.941795417043815419e+00,-8.824142411538590025e+00,3.701326776123265438e-01,2.253081302455742563e+00
1.152931230947953800e+00,2.558990580985343044e+00,6.192651081472134500e+00,-8.755038104187790049e-01,-1.446923060096351854e+00,3.170257379577587908e+00,1.800051436161018259e+00,1.482957054955513776e+00,1.078490127388331166e+00,2.166666666666666741e-01,5.284649755211210831e+00,-3.941795417043815419e+00,-8.723435940659969745e+00,6.765533120338702577e-01,1.815786387818378644e+00
5.291193168556522330e+00,2.558990580985343044e+00,6.192651081472134500e+00,-3.340667919564344057e-01,5.842527868166778049e-01,2.183368785974217463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.724431337386192808e-01,2.558990580985343044e+00,6.192651081472134500e+00,-4.236730772018933444e-01,6.174497640056799685e-01,1.744940042360456411e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.548568590923979471e+00,2.558990580985343044e+00,6.192651081472135388e+00,1.154302587484092903e-02,-1.768415373018745462e-01,-2.283151187417160888e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.915767617508455700e+00,1.461680889288243357e+00,1.477272010391156520e+00,-8.036882424683313708e-01,-4.334439440044346448e+00,-8.638416424730509524e-01,6.000011935595441770e+00,1.836576072245698521e+00,2.450031101514170917e+00,1.136666666666666714e+01,4.614068098368736770e+00,-4.652418723201387607e+00,-1.044192592052429980e+01,-5.075370337035698398e-01,3.366915954645013365e+00
4.517880351943212247e+00,1.461680889288243357e+00,1.477272010391156520e+00,-1.272174250203869317e+00,-5.309696603386067970e+00,9.428695537167477436e-01,4.602197526473908340e+00,1.836576072245698521e+00,2.450031101514170917e+00,9.949999999999999289e+00,4.772839808610184420e+00,-4.652418723201387607e+00,-1.106800992900304514e+01,-2.448365973529580408e-01,4.717642459337319849e+00
3.177530058766441901e+00,1.461680889288243135e+00,1.477272010391156520e+00,-1.267934919902875990e+00,-5.280577085416783056e+00,9.244540719463394396e-01,3.261858704272097675e+00,1.836576072245698743e+00,2.450031101514170473e+00,8.516666666666667496e+00,4.652558938586848214e+00,-4.652418723201387607e+00,-1.106800992900304514e+01,-2.448365973529580408e-01,4.717642459337319849e+00
1.952130078420733383e+00,1.461680889288243135e+00,1.477272010391156520e+00,-1.275696391044350175e+00,-5.283263754385933098e+00,9.867039748459858206e-01,2.036470461673389298e+00,1.836576072245698521e+00,2.450031101514170473e+00,7.049999999999999822e+00,4.717980095942357011e+00,-4.652418723201387607e+00,-1.106800992900304514e+01,-2.448365973529580408e-01,4.717642459337319849e+00
7.842056118914673135e-01,1.461680889288243135e+00,1.477272010391156520e+00,-1.272209670115175051e+00,-5.324541586997372455e+00,8.976704482562724019e-01,8.685578661162995928e-01,1.836576072245698299e+00,2.450031101514170473e+00,5.566666666666666430e+00,4.760329250408201318e+00,-4.652418723201387607e+00,-1.106800992900304514e+01,-2.448365973529580408e-01,4.717642459337319849e+00
5.956941989369646251e+00,1.461680889288243135e+00,1.477272010391156520e+00,-1.269617513843259715e+00,-5.269722065216764229e+00,9.355253935824080491e-01,6.041306247850184441e+00,1.836576072245697855e+00,2.450031101514170473e+00,4.066666666666666430e+00,4.614798095496931651e+00,-4.652418723201387607e+00,-1.106800992900304514e+01,-2.448365973529580408e-01,4.717642459337319849e+00
3.467097136932351997e+00,1.461680889288243135e+00,1.477272010391156520e+00,-1.269854934637902888e+00,-5.274753952713170158e+00,9.375880078745266744e-01,3.551470198653610133e+00,1.836576072245698299e+00,2.450031101514169585e+00,2.966666666666666785e+00,4.701898897712576186e+00,-4.652418723201387607e+00,-1.106800992900304514e+01,-2.448365973529580408e-01,4.717642459337319849e+00
1.609476169014049773e+00,1.461680889288243135e+00,1.477272010391156520e+00,-1.278431577200998204e+00,-5.254603888471811146e+00,9.472899333338267169e-01,1.693859501364294085e+00,1.836576072245698521e+00,2.450031101514170473e+00,1.683333333333333348e+00,4.759053542241238333e+00,-4.652418723201387607e+00,-1.106800992900304514e+01,-2.448365973529580408e-01,4.717642459337319849e+00
9.677640800300491009e-02,1.461680889288243135e+00,1.477272010391156520e+00,-7.290485001439768187e-01,-3.481590887698288395e+00,2.278430372171490248e+00,1.810993472646265090e-01,1.836576072245698743e+00,2.450031101514170029e+00,2.999999999999999889e-01,4.662571738861450044e+00,-4.652418723201387607e+00,-1.038915462224587749e+01,1.375516547307402138e-01,3.364105224929204940e+00
4.579886176130875342e+00,1.461680889288243135e+00,1.477272010391156520e+00,-2.048438869178798027e-01,-2.556176466771494127e+00,2.597813983135188187e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.131729778329248148e+00,1.461680889288243135e+00,1.477272010391156520e+00,-3.995520564372190275e-02,-2.184763554038136935e+00,9.868204543201138934e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.112979974657113402e+00,1.461680889288243135e+00,1.477272010391156520e+00,-1.311292360635480103e-01,-1.827556252303034867e+00,7.127621982239423781e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.423646095565288761e+00,1.461680889288243135e+00,1.477272010391156520e+00,2.455391788445505652e-01,-1.098138459490889396e-01,7.150278227916241347e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.797536238848513435e+00,2.833994539376866406e+00,2.665753335228769894e-01,2.209521322378876079e-02,3.946383752182092697e-01,-8.031906300105989827e-01,1.917194123721996490e+00,1.464435098583920292e+00,4.359459073158870601e-01,9.433333333333333570e+00,4.770597212178525837e+00,-2.584477267481557483e+00,-5.443890690194914228e+00,-1.251025990844747415e-01,6.185210401516170187e-01
5.145926577098736132e-01,2.833994539376866406e+00,2.665753335228769894e-01,-4.895336952282149934e-01,-5.698948028661697807e-01,-2.741524285268196248e+00,6.343278143935338065e-01,1.464435098583920514e+00,4.359459073158872822e-01,7.983333333333333393e+00,4.788772260423119320e+00,-2.584477267481557483e+00,-7.694580927357188571e+00,-9.989802730364090270e-04,2.051859266976411966e+00
5.514835030434382723e+00,2.833994539376866406e+00,2.665753335228765453e-01,-1.001190112747403660e+00,-2.704472921436739785e+00,-2.364128321678688582e+00,5.634647466082189027e+00,1.464435098583920070e+00,4.359459073158875597e-01,6.533333333333333215e+00,4.780118341876763211e+00,-2.584477267481557483e+00,-8.431500845043769843e+00,4.323820817492613489e-01,2.840777398741420434e+00
4.116947040529940871e+00,2.833994539376866406e+00,2.665753335228769894e-01,-1.482048060090554564e+00,-2.811770678637204313e+00,-2.943193052988640201e-01,4.236832564999748030e+00,1.464435098583920070e+00,4.359459073158880593e-01,5.116666666666666252e+00,4.773489711586755391e+00,-2.584477267481557483e+00,-8.541949354673510797e+00,5.261910618190399624e-01,2.957605993812365330e+00
2.719123194532592436e+00,2.833994539376866406e+00,2.665753335228773779e-01,-1.480598632525118363e+00,-2.829774980795063843e+00,-3.074596756327404035e-01,2.839018288032963966e+00,1.464435098583920292e+00,4.359459073158875597e-01,3.700000000000000178e+00,4.728610033304173399e+00,-2.584477267481557483e+00,-8.541949354673510797e+00,5.261910618190399624e-01,2.957605993812365330e+00
1.551199380355715363e+00,2.833994539376866406e+00,2.665753335228769894e-01,-1.481022815282160288e+00,-2.839410059567800459e+00,-2.904265816867162009e-01,1.671104493122900436e+00,1.464435098583920070e+00,4.359459073158875597e-01,2.216666666666666785e+00,4.744680336889627981e+00,-2.584477267481557483e+00,-8.541949354673510797e+00,5.261910618190399624e-01,2.957605993812365330e+00
4.983014001880690103e-01,2.833994539376865962e+00,2.665753335228773779e-01,-9.093917771182185028e-01,-1.532777933249467983e+00,1.643597778382289043e+00,6.181413273225624394e-01,1.464435098583919848e+00,4.359459073158875597e-01,6.999999999999999556e-01,4.787472918480627726e+00,-2.584477267481557483e+00,-7.154822391949216431e+00,3.363399785636065342e-01,1.419170099781591698e+00
5.153836801640613530e+00,2.833994539376866406e+00,2.665753335228773779e-01,-3.689774577453778237e-01,3.438885719429369825e-01,3.771675460600871777e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.973376494222895960e+00,7.479626469505461506e-01,1.365551632496012635e+00,-5.145434819905541080e-01,3.034211171651489902e+00,9.606145146437122806e-01,2.472904589904436179e+00,2.558293504731897094e+00,5.467710033464803665e+00,9.783333333333333215e+00,5.019174036768740521e+00,3.775596263585894619e+00,-4.440265742110788949e+00,1.886665533428374675e-01,8.346607747741203731e-01
1.862851443884906644e+00,7.479626469505461506e-01,1.365551632496012635e+00,-1.072333501355271723e+00,4.683182008166947519e+00,-6.293137085438477163e-01,1.362463505096236815e+00,2.558293504731897539e+00,5.467710033464803665e+00,8.283333333333333215e+00,4.866855674670414800e+00,3.775596263585894619e+00,-5.504452202707992292e+00,6.397713996005816028e-01,1.205563576049829777e+00
